created_at,entry_id,field1,field2,field3,latitude,longitude,elevation,status
2024-03-27T00:49:49+00:00,5322,36.14,29.26,823.57,,,,
2024-03-27T00:49:50+00:00,5323,-48.64,38.61,452.21,,,,
2024-03-27T00:49:51+00:00,5324,-34.92,52.31,761.17,,,,
2024-03-27T00:49:52+00:00,5325,1.58,96.95,452.01,,,,
2024-03-27T00:49:53+00:00,5326,-13.4,60.42,1863.44,,,,
2024-03-27T00:49:54+00:00,5327,17.66,35.13,1210.23,,,,
2024-03-27T00:49:55+00:00,5328,31.89,12.1,1584.59,,,,
2024-03-27T00:49:56+00:00,5329,36.41,51.78,1843.62,,,,
2024-03-27T00:49:57+00:00,5330,-44.1,72.8,1433.08,,,,
2024-03-27T00:49:58+00:00,5331,20.05,14.61,1483.8,,,,
2024-03-27T00:49:59+00:00,5332,10.41,23.01,1440.49,,,,
2024-03-27T00:50:01+00:00,5333,13.63,83.79,1069.59,,,,
2024-03-27T00:50:02+00:00,5334,14.04,98.02,1646.17,,,,
2024-03-27T00:50:03+00:00,5335,35.13,58.11,1002.47,,,,
2024-03-27T00:50:05+00:00,5336,-43.28,11.45,1881.5,,,,
2024-03-27T00:50:06+00:00,5337,10.37,23.52,1257.68,,,,
2024-03-27T00:50:07+00:00,5338,25.95,28.69,589.42,,,,
2024-03-27T00:50:08+00:00,5339,-11.19,87.68,627.72,,,,
2024-03-27T00:50:09+00:00,5340,-23.59,33.56,1312.55,,,,
2024-03-27T00:50:10+00:00,5341,33.16,32.44,1028.26,,,,
2024-03-27T00:50:11+00:00,5342,-25.42,47.48,1367.83,,,,
2024-03-27T00:50:12+00:00,5343,-13.61,32.56,1707.11,,,,
2024-03-27T00:50:13+00:00,5344,17.87,70.57,1594.95,,,,
2024-03-27T00:50:15+00:00,5345,-30.68,63.87,926.93,,,,
2024-03-27T00:50:16+00:00,5346,-13.07,16.1,862.29,,,,
2024-03-27T00:50:17+00:00,5347,-39.16,47.3,345.73,,,,
2024-03-27T00:50:18+00:00,5348,-7.09,99.05,1717.06,,,,
2024-03-27T00:50:19+00:00,5349,24.95,23.09,1237.29,,,,
2024-03-27T00:50:20+00:00,5350,-1.94,86.19,649.04,,,,
2024-03-27T00:50:21+00:00,5351,-36.9,23.02,1337.11,,,,
2024-03-27T00:50:22+00:00,5352,45.46,95.56,1353.6,,,,
2024-03-27T00:50:23+00:00,5353,-35.17,0.78,1227.62,,,,
2024-03-27T00:50:24+00:00,5354,-40.38,95.48,405.05,,,,
2024-03-27T00:50:25+00:00,5355,-39.29,58.24,1193.38,,,,
2024-03-27T00:50:26+00:00,5356,37.45,40.92,843.61,,,,
2024-03-27T00:50:27+00:00,5357,4.44,79.36,1538.47,,,,
2024-03-27T00:50:28+00:00,5358,6.9,34.9,891.91,,,,
2024-03-27T00:50:29+00:00,5359,11.31,18.77,555.19,,,,
2024-03-27T00:50:30+00:00,5360,33.09,94.73,1570.29,,,,
2024-03-27T00:50:31+00:00,5361,-44.99,28.92,1438.28,,,,
2024-03-27T00:50:32+00:00,5362,-46.82,81.0,551.05,,,,
2024-03-27T00:50:33+00:00,5363,-41.35,65.24,1878.85,,,,
2024-03-27T00:50:34+00:00,5364,-30.11,30.82,1268.07,,,,
2024-03-27T00:50:35+00:00,5365,-41.57,7.41,1877.12,,,,
2024-03-27T00:50:36+00:00,5366,-35.3,51.05,360.8,,,,
2024-03-27T00:50:37+00:00,5367,0.83,24.01,472.69,,,,
2024-03-27T00:50:38+00:00,5368,-16.38,0.5,495.08,,,,
2024-03-27T00:50:39+00:00,5369,-47.53,88.35,1079.23,,,,
2024-03-27T00:50:40+00:00,5370,-5.83,53.72,1329.6,,,,
2024-03-27T00:50:41+00:00,5371,-41.84,98.61,1768.26,,,,
2024-03-27T00:50:42+00:00,5372,16.29,88.36,1950.6,,,,
2024-03-27T00:50:43+00:00,5373,-32.81,25.61,636.59,,,,
2024-03-27T00:50:44+00:00,5374,-0.51,11.58,706.37,,,,
2024-03-27T00:50:45+00:00,5375,-6.03,6.29,1155.68,,,,
2024-03-27T00:50:46+00:00,5376,47.94,47.85,1962.94,,,,
2024-03-27T00:50:47+00:00,5377,-17.32,9.06,685.18,,,,
2024-03-27T00:50:48+00:00,5378,-47.87,65.11,942.59,,,,
2024-03-27T00:50:49+00:00,5379,25.66,4.95,794.25,,,,
2024-03-27T00:50:51+00:00,5380,-32.77,84.92,773.26,,,,
2024-03-27T00:50:52+00:00,5381,-27.11,57.58,1852.09,,,,
2024-03-27T00:50:53+00:00,5382,-41.16,53.33,1426.57,,,,
2024-03-27T00:50:54+00:00,5383,34.26,95.67,345.47,,,,
2024-03-27T00:50:55+00:00,5384,-1.74,28.45,1592.73,,,,
2024-03-27T00:50:57+00:00,5385,-19.07,0.64,1353.53,,,,
2024-03-27T00:50:58+00:00,5386,-28.72,21.5,607.42,,,,
2024-03-27T00:50:59+00:00,5387,-9.25,40.56,475.38,,,,
2024-03-27T00:51:00+00:00,5388,32.75,95.36,350.84,,,,
2024-03-27T00:51:01+00:00,5389,37.19,29.06,1675.43,,,,
2024-03-27T00:51:02+00:00,5390,3.86,35.48,835.55,,,,
2024-03-27T00:51:03+00:00,5391,-26.33,19.65,448.41,,,,
2024-03-27T00:51:04+00:00,5392,18.06,67.7,1517.23,,,,
2024-03-27T00:51:05+00:00,5393,-12.6,11.38,1993.09,,,,
2024-03-27T00:51:06+00:00,5394,-37.91,93.39,1429.4,,,,
2024-03-27T00:51:07+00:00,5395,-11.16,68.01,803.58,,,,
2024-03-27T00:51:08+00:00,5396,34.87,90.49,1814.46,,,,
2024-03-27T00:51:11+00:00,5397,30.29,55.24,1568.51,,,,
2024-03-27T00:51:12+00:00,5398,49.62,90.79,1294.06,,,,
2024-03-27T00:51:13+00:00,5399,13.93,41.47,517.37,,,,
2024-03-27T00:51:14+00:00,5400,-2.5,5.95,1786.5,,,,
2024-03-27T00:51:15+00:00,5401,40.66,22.2,1948.61,,,,
2024-03-27T00:51:16+00:00,5402,-14.91,51.04,868.64,,,,
2024-03-27T00:51:17+00:00,5403,-3.94,74.63,565.02,,,,
2024-03-27T00:51:18+00:00,5404,38.53,65.1,1575.32,,,,
2024-03-27T00:51:19+00:00,5405,38.86,75.33,536.35,,,,
2024-03-27T00:51:20+00:00,5406,-40.82,17.62,1554.49,,,,
2024-03-27T00:51:21+00:00,5407,42.79,99.08,641.4,,,,
2024-03-27T00:51:22+00:00,5408,-37.45,94.09,747.97,,,,
2024-03-27T00:51:23+00:00,5409,-11.59,40.35,1504.42,,,,
2024-03-27T00:51:24+00:00,5410,28.01,50.35,322.89,,,,
2024-03-27T00:51:25+00:00,5411,32.67,18.21,636.29,,,,
2024-03-27T00:51:26+00:00,5412,47.98,72.75,1828.14,,,,
2024-03-27T00:51:27+00:00,5413,34.67,40.25,593.89,,,,
2024-03-27T00:51:28+00:00,5414,-20.35,40.5,1849.73,,,,
2024-03-27T00:51:29+00:00,5415,9.81,47.55,949.36,,,,
2024-03-27T00:51:30+00:00,5416,35.2,70.3,460.73,,,,
2024-03-27T00:51:31+00:00,5417,-31.85,89.1,1094.3,,,,
2024-03-27T00:51:32+00:00,5418,-12.45,53.95,306.32,,,,
2024-03-27T00:51:33+00:00,5419,47.54,23.62,1141.15,,,,
2024-03-27T00:51:34+00:00,5420,12.91,61.33,928.8,,,,
2024-03-27T00:51:35+00:00,5421,-46.96,91.34,468.96,,,,
2024-03-27T00:51:36+00:00,5422,-15.05,69.59,742.4,,,,
2024-03-27T00:51:37+00:00,5423,-42.31,17.45,1454.41,,,,
2024-03-27T00:51:38+00:00,5424,-35.87,61.92,1161.65,,,,
2024-03-27T00:51:39+00:00,5425,29.29,46.52,362.3,,,,
2024-03-27T00:51:40+00:00,5426,-20.53,60.12,451.44,,,,
2024-03-27T00:51:41+00:00,5427,-45.19,68.02,1332.51,,,,
2024-03-27T00:51:42+00:00,5428,29.09,2.42,1395.65,,,,
2024-03-27T00:51:43+00:00,5429,-15.04,18.75,861.47,,,,
2024-03-27T00:51:44+00:00,5430,36.1,95.67,980.6,,,,
2024-03-27T00:51:45+00:00,5431,16.63,45.28,1080.16,,,,
2024-03-27T00:51:46+00:00,5432,26.26,70.89,601.6,,,,
2024-03-27T00:51:47+00:00,5433,-14.85,18.48,1829.92,,,,
2024-03-27T00:51:48+00:00,5434,41.22,6.04,1115.52,,,,
2024-03-27T00:51:49+00:00,5435,-34.66,93.8,300.44,,,,
2024-03-27T00:51:50+00:00,5436,-36.04,48.59,481.94,,,,
2024-03-27T00:51:51+00:00,5437,35.21,17.82,1280.94,,,,
2024-03-27T00:51:52+00:00,5438,-44.53,18.37,684.6,,,,
2024-03-27T00:51:53+00:00,5439,36.55,1.85,1587.51,,,,
2024-03-27T00:51:54+00:00,5440,-14.91,84.66,1758.61,,,,
2024-03-27T00:51:55+00:00,5441,5.3,60.55,762.07,,,,
2024-03-27T00:51:56+00:00,5442,26.3,24.81,1256.2,,,,
2024-03-27T00:51:57+00:00,5443,36.89,70.43,1681.35,,,,
2024-03-27T00:51:58+00:00,5444,28.16,41.86,900.26,,,,
2024-03-27T00:51:59+00:00,5445,-32.57,17.07,1334.33,,,,
2024-03-27T00:52:00+00:00,5446,-3.39,24.97,1868.8,,,,
2024-03-27T00:52:01+00:00,5447,-16.88,60.24,1724.95,,,,
2024-03-27T00:52:02+00:00,5448,-33.79,8.08,1914.04,,,,
2024-03-27T00:52:03+00:00,5449,-1.89,12.06,1940.66,,,,
2024-03-27T00:52:04+00:00,5450,49.47,4.64,970.43,,,,
2024-03-27T00:52:05+00:00,5451,-16.67,47.12,420.24,,,,
2024-03-27T00:52:06+00:00,5452,-36.35,88.86,555.17,,,,
2024-03-27T00:52:07+00:00,5453,48.49,36.73,1928.75,,,,
2024-03-27T00:52:08+00:00,5454,3.05,94.12,370.38,,,,
2024-03-27T00:52:09+00:00,5455,-15.66,50.05,686.56,,,,
2024-03-27T00:52:10+00:00,5456,8.21,10.67,1674.59,,,,
2024-03-27T00:52:11+00:00,5457,-17.84,64.76,1397.58,,,,
2024-03-27T00:52:12+00:00,5458,-25.57,40.84,1531.14,,,,
2024-03-27T00:52:13+00:00,5459,-25.57,44.94,1194.31,,,,
2024-03-27T00:52:14+00:00,5460,-31.04,64.71,1233.18,,,,
2024-03-27T00:52:15+00:00,5461,31.34,68.03,681.46,,,,
2024-03-27T00:52:16+00:00,5462,-45.85,14.69,1236.76,,,,
2024-03-27T00:52:17+00:00,5463,-39.41,75.71,1483.96,,,,
2024-03-27T00:52:18+00:00,5464,23.1,19.42,1851.52,,,,
2024-03-27T00:52:19+00:00,5465,-29.69,99.86,763.55,,,,
2024-03-27T00:52:20+00:00,5466,27.75,68.75,479.65,,,,
2024-03-27T00:52:21+00:00,5467,-26.1,75.38,1563.26,,,,
2024-03-27T00:52:22+00:00,5468,6.56,33.22,1687.01,,,,
2024-03-27T00:52:23+00:00,5469,-46.4,15.77,419.73,,,,
2024-03-27T00:52:24+00:00,5470,-14.82,63.82,1918.4,,,,
2024-03-27T00:52:25+00:00,5471,-1.81,76.37,1172.43,,,,
2024-03-27T00:52:26+00:00,5472,-17.54,32.37,609.14,,,,
2024-03-27T00:52:27+00:00,5473,23.45,29.95,1950.99,,,,
2024-03-27T00:52:28+00:00,5474,-18.79,51.87,568.7,,,,
2024-03-27T00:52:30+00:00,5475,29.94,84.18,643.2,,,,
2024-03-27T00:52:31+00:00,5476,-37.35,99.09,1467.07,,,,
2024-03-27T00:52:32+00:00,5477,-0.88,5.58,1759.03,,,,
2024-03-27T00:52:33+00:00,5478,23.87,19.32,956.0,,,,
2024-03-27T00:52:34+00:00,5479,-34.28,72.21,624.76,,,,
2024-03-27T00:52:35+00:00,5480,4.16,62.08,486.84,,,,
2024-03-27T00:52:36+00:00,5481,-21.91,30.92,884.42,,,,
2024-03-27T00:52:37+00:00,5482,21.45,0.79,737.94,,,,
2024-03-27T00:52:38+00:00,5483,35.97,51.59,311.75,,,,
2024-03-27T00:52:39+00:00,5484,3.04,85.87,684.31,,,,
2024-03-27T00:52:40+00:00,5485,-34.42,21.42,976.13,,,,
2024-03-27T00:52:41+00:00,5486,49.06,25.58,670.29,,,,
2024-03-27T00:52:42+00:00,5487,20.65,70.05,986.53,,,,
2024-03-27T00:52:43+00:00,5488,-32.59,66.97,493.22,,,,
2024-03-27T00:52:44+00:00,5489,-25.5,27.45,1987.83,,,,
2024-03-27T00:52:45+00:00,5490,0.88,7.33,319.29,,,,
2024-03-27T00:52:46+00:00,5491,-27.57,81.09,1726.22,,,,
2024-03-27T00:52:47+00:00,5492,-6.72,11.52,1708.41,,,,
2024-03-27T00:52:48+00:00,5493,-34.53,11.79,961.47,,,,
2024-03-27T00:52:49+00:00,5494,-47.35,50.09,1656.12,,,,
2024-03-27T00:52:50+00:00,5495,-33.52,3.66,1879.51,,,,
2024-03-27T00:52:51+00:00,5496,12.85,23.73,1991.61,,,,
2024-03-27T00:52:53+00:00,5497,-33.75,49.56,393.66,,,,
2024-03-27T00:52:54+00:00,5498,-12.91,2.24,1547.79,,,,
2024-03-27T00:52:55+00:00,5499,-23.59,54.91,1978.81,,,,
2024-03-27T00:52:56+00:00,5500,20.49,85.06,1272.95,,,,
2024-03-27T00:52:57+00:00,5501,22.09,43.21,1617.36,,,,
2024-03-27T00:52:58+00:00,5502,-44.26,31.83,932.66,,,,
2024-03-27T00:52:59+00:00,5503,39.47,97.62,564.68,,,,
2024-03-27T00:53:00+00:00,5504,-13.44,27.76,539.85,,,,
2024-03-27T00:53:01+00:00,5505,46.29,22.31,1134.51,,,,
2024-03-27T00:53:02+00:00,5506,34.56,72.12,814.05,,,,
2024-03-27T00:53:03+00:00,5507,-29.68,89.56,1912.11,,,,
2024-03-27T00:53:04+00:00,5508,45.17,76.92,417.08,,,,
2024-03-27T00:53:05+00:00,5509,-18.76,69.19,1369.22,,,,
2024-03-27T00:53:06+00:00,5510,43.75,4.23,1267.63,,,,
2024-03-27T00:53:07+00:00,5511,-2.4,34.56,985.16,,,,
2024-03-27T00:53:08+00:00,5512,35.73,86.78,963.47,,,,
2024-03-27T00:53:09+00:00,5513,-44.79,1.07,1208.9,,,,
2024-03-27T00:53:10+00:00,5514,28.97,40.96,1263.03,,,,
2024-03-27T00:53:11+00:00,5515,-41.33,42.14,1525.21,,,,
2024-03-27T00:53:12+00:00,5516,45.74,23.59,909.31,,,,
2024-03-27T00:53:13+00:00,5517,3.85,56.92,438.46,,,,
2024-03-27T00:53:14+00:00,5518,-5.45,85.61,1780.69,,,,
2024-03-27T00:53:15+00:00,5519,34.17,52.39,1156.23,,,,
2024-03-27T00:53:16+00:00,5520,-49.64,67.46,1094.19,,,,
2024-03-27T00:53:17+00:00,5521,-28.49,54.57,339.42,,,,
2024-03-27T00:53:18+00:00,5522,5.97,43.22,1258.33,,,,
2024-03-27T00:53:19+00:00,5523,-5.96,54.0,1809.67,,,,
2024-03-27T00:53:20+00:00,5524,-43.55,81.01,1069.44,,,,
2024-03-27T00:53:21+00:00,5525,-5.71,31.4,1482.0,,,,
2024-03-27T00:53:22+00:00,5526,-27.9,68.55,1812.12,,,,
2024-03-27T00:53:23+00:00,5527,-29.19,30.51,1049.89,,,,
2024-03-27T00:53:24+00:00,5528,49.35,52.44,1777.75,,,,
2024-03-27T00:53:25+00:00,5529,-31.31,23.88,803.12,,,,
2024-03-27T00:53:26+00:00,5530,-10.96,24.31,901.42,,,,
2024-03-27T00:53:27+00:00,5531,-20.17,76.15,555.72,,,,
2024-03-27T00:53:28+00:00,5532,-38.87,94.43,1180.22,,,,
2024-03-27T00:53:29+00:00,5533,43.56,16.29,342.47,,,,
2024-03-27T00:53:30+00:00,5534,11.33,48.49,1322.1,,,,
2024-03-27T00:53:31+00:00,5535,7.62,51.58,690.61,,,,
2024-03-27T00:53:32+00:00,5536,31.91,85.37,567.16,,,,
2024-03-27T00:53:33+00:00,5537,-25.01,0.71,714.67,,,,
2024-03-27T00:53:34+00:00,5538,-33.6,23.43,1893.04,,,,
2024-03-27T00:53:35+00:00,5539,-29.79,75.94,853.26,,,,
2024-03-27T00:53:36+00:00,5540,11.84,84.11,1039.32,,,,
2024-03-27T00:53:37+00:00,5541,-26.75,68.24,1354.03,,,,
2024-03-27T00:53:38+00:00,5542,-11.54,35.84,708.42,,,,
2024-03-27T00:53:39+00:00,5543,-2.17,29.44,1272.92,,,,
2024-03-27T00:53:40+00:00,5544,-26.47,15.73,925.17,,,,
2024-03-27T00:53:41+00:00,5545,-31.1,50.65,538.07,,,,
2024-03-27T00:53:42+00:00,5546,-47.13,37.22,1793.6,,,,
2024-03-27T00:53:43+00:00,5547,-38.22,87.4,1351.43,,,,
2024-03-27T00:53:44+00:00,5548,17.19,26.63,1474.57,,,,
2024-03-27T00:53:45+00:00,5549,37.51,98.02,1847.92,,,,
2024-03-27T00:53:46+00:00,5550,17.25,72.29,419.53,,,,
2024-03-27T00:53:47+00:00,5551,12.08,67.3,1115.29,,,,
2024-03-27T00:53:48+00:00,5552,-11.57,50.27,722.13,,,,
2024-03-27T00:53:49+00:00,5553,-48.46,75.73,1903.73,,,,
2024-03-27T00:53:50+00:00,5554,-34.0,6.68,488.16,,,,
2024-03-27T00:53:52+00:00,5555,12.14,90.72,586.03,,,,
2024-03-27T00:53:53+00:00,5556,-33.03,37.82,1721.45,,,,
2024-03-27T00:53:55+00:00,5557,41.11,9.83,308.34,,,,
2024-03-27T00:53:56+00:00,5558,8.22,42.33,310.24,,,,
2024-03-27T00:53:58+00:00,5559,-13.79,96.83,1773.56,,,,
2024-03-27T00:53:59+00:00,5560,-49.16,14.98,1014.87,,,,
2024-03-27T00:54:00+00:00,5561,-5.65,43.97,1958.24,,,,
2024-03-27T00:54:01+00:00,5562,-4.14,2.05,611.1,,,,
2024-03-27T00:54:02+00:00,5563,-33.88,18.43,919.76,,,,
2024-03-27T00:54:03+00:00,5564,23.26,52.84,844.85,,,,
2024-03-27T00:54:04+00:00,5565,11.03,76.77,1818.6,,,,
2024-03-27T00:54:06+00:00,5566,24.46,40.83,622.38,,,,
2024-03-27T00:54:08+00:00,5567,-29.05,3.48,507.34,,,,
2024-03-27T00:54:10+00:00,5568,-36.15,31.44,1080.39,,,,
2024-03-27T00:54:11+00:00,5569,-28.13,8.88,1890.81,,,,
2024-03-27T00:54:12+00:00,5570,11.73,82.36,1308.69,,,,
2024-03-27T00:54:13+00:00,5571,-9.07,41.44,1631.26,,,,
2024-03-27T00:54:14+00:00,5572,-14.28,70.57,816.69,,,,
2024-03-27T00:54:15+00:00,5573,29.58,1.38,967.0,,,,
2024-03-27T00:54:16+00:00,5574,-13.38,12.9,1626.62,,,,
2024-03-27T00:54:17+00:00,5575,42.88,32.51,700.13,,,,
2024-03-27T00:54:18+00:00,5576,27.64,81.57,1797.7,,,,
2024-03-27T00:54:19+00:00,5577,-1.37,5.03,456.97,,,,
2024-03-27T00:54:20+00:00,5578,4.25,7.87,1835.92,,,,
2024-03-27T00:54:21+00:00,5579,26.6,96.65,1404.12,,,,
2024-03-27T00:54:22+00:00,5580,24.89,8.01,1747.68,,,,
2024-03-27T00:54:23+00:00,5581,-20.31,15.12,1078.15,,,,
2024-03-27T00:54:24+00:00,5582,-42.23,53.95,1100.1,,,,
2024-03-27T00:54:25+00:00,5583,47.82,52.38,302.37,,,,
2024-03-27T00:54:26+00:00,5584,-49.83,94.14,1799.99,,,,
2024-03-27T00:54:27+00:00,5585,-14.63,19.26,1323.69,,,,
2024-03-27T00:54:28+00:00,5586,34.61,98.63,1904.12,,,,
2024-03-27T00:54:29+00:00,5587,-38.39,29.75,490.81,,,,
2024-03-27T00:54:30+00:00,5588,49.89,33.89,1210.96,,,,
2024-03-27T00:54:31+00:00,5589,28.96,17.31,1774.03,,,,
2024-03-27T00:54:32+00:00,5590,14.54,40.31,611.91,,,,
2024-03-27T00:54:33+00:00,5591,11.08,0.41,1412.65,,,,
2024-03-27T00:54:34+00:00,5592,30.54,15.77,485.71,,,,
2024-03-27T00:54:35+00:00,5593,-10.68,37.42,861.75,,,,
2024-03-27T00:54:36+00:00,5594,26.56,6.71,1724.74,,,,
2024-03-27T00:54:37+00:00,5595,-36.93,37.03,1609.76,,,,
2024-03-27T00:54:39+00:00,5596,6.12,89.55,1749.35,,,,
2024-03-27T00:54:40+00:00,5597,44.16,67.33,1412.28,,,,
2024-03-27T00:54:41+00:00,5598,30.19,85.03,697.12,,,,
2024-03-27T00:54:42+00:00,5599,22.32,12.95,1536.29,,,,
2024-03-27T00:54:44+00:00,5600,20.77,38.52,1290.29,,,,
2024-03-27T00:54:45+00:00,5601,-27.59,74.0,663.25,,,,
2024-03-27T00:54:46+00:00,5602,24.13,7.35,424.2,,,,
2024-03-27T00:54:47+00:00,5603,6.7,38.33,897.27,,,,
2024-03-27T00:54:48+00:00,5604,-21.89,22.21,1267.46,,,,
2024-03-27T00:54:50+00:00,5605,45.65,92.25,727.24,,,,
2024-03-27T00:54:52+00:00,5606,4.75,87.28,1215.35,,,,
2024-03-27T00:54:53+00:00,5607,44.9,97.29,1768.73,,,,
2024-03-27T00:54:54+00:00,5608,30.44,94.21,993.76,,,,
2024-03-27T00:54:55+00:00,5609,-2.85,89.66,816.01,,,,
2024-03-27T00:54:56+00:00,5610,-3.89,35.34,726.69,,,,
2024-03-27T00:54:58+00:00,5611,-41.67,52.66,1165.74,,,,
2024-03-27T00:55:00+00:00,5612,9.12,80.38,1364.91,,,,
2024-03-27T00:55:01+00:00,5613,-24.16,44.04,1704.4,,,,
2024-03-27T00:55:02+00:00,5614,7.29,44.75,1525.36,,,,
2024-03-27T00:55:03+00:00,5615,5.88,31.78,504.95,,,,
2024-03-27T00:55:04+00:00,5616,-9.39,31.4,957.61,,,,
2024-03-27T00:55:05+00:00,5617,37.63,92.99,520.0,,,,
2024-03-27T00:55:06+00:00,5618,22.41,68.63,518.21,,,,
2024-03-27T00:55:08+00:00,5619,27.59,99.48,875.64,,,,
2024-03-27T00:55:09+00:00,5620,37.87,55.92,1880.86,,,,
2024-03-27T00:55:10+00:00,5621,33.8,90.62,540.33,,,,
2024-03-27T00:55:11+00:00,5622,-14.9,78.95,1244.69,,,,
2024-03-27T00:55:12+00:00,5623,30.72,36.69,1283.49,,,,
2024-03-27T00:55:13+00:00,5624,-19.84,64.65,1378.94,,,,
2024-03-27T00:55:14+00:00,5625,-19.57,16.25,1856.04,,,,
2024-03-27T00:55:15+00:00,5626,-36.07,31.68,496.11,,,,
2024-03-27T00:55:16+00:00,5627,-24.47,96.35,911.98,,,,
2024-03-27T00:55:17+00:00,5628,-0.14,11.43,1311.3,,,,
2024-03-27T00:55:18+00:00,5629,4.36,38.6,511.97,,,,
2024-03-27T00:55:19+00:00,5630,43.97,92.42,749.25,,,,
2024-03-27T00:55:20+00:00,5631,-47.93,67.49,851.24,,,,
2024-03-27T00:55:21+00:00,5632,34.77,1.26,364.55,,,,
2024-03-27T00:55:22+00:00,5633,-37.9,31.5,1660.71,,,,
2024-03-27T00:55:23+00:00,5634,35.98,48.91,1456.31,,,,
2024-03-27T00:55:24+00:00,5635,-16.58,6.58,569.06,,,,
2024-03-27T00:55:25+00:00,5636,-49.2,35.37,476.03,,,,
2024-03-27T00:55:26+00:00,5637,47.89,35.42,1753.49,,,,
2024-03-27T00:55:27+00:00,5638,34.15,77.73,835.3,,,,
2024-03-27T00:55:28+00:00,5639,-31.54,17.43,1092.6,,,,
2024-03-27T00:55:29+00:00,5640,-5.11,91.37,514.33,,,,
2024-03-27T00:55:30+00:00,5641,-9.98,2.18,1757.58,,,,
2024-03-27T00:55:31+00:00,5642,-34.57,16.6,607.82,,,,
2024-03-27T00:55:32+00:00,5643,40.2,26.06,481.69,,,,
2024-03-27T00:55:33+00:00,5644,33.73,79.58,1807.96,,,,
2024-03-27T00:55:34+00:00,5645,45.12,75.83,1972.41,,,,
2024-03-27T00:55:35+00:00,5646,-33.33,37.57,1343.5,,,,
2024-03-27T00:55:37+00:00,5647,-17.99,94.56,1190.33,,,,
2024-03-27T00:55:38+00:00,5648,38.47,13.08,774.18,,,,
2024-03-27T00:55:39+00:00,5649,31.38,68.87,1005.83,,,,
2024-03-27T00:55:40+00:00,5650,23.84,67.75,1734.54,,,,
2024-03-27T00:55:41+00:00,5651,-14.75,76.67,1144.3,,,,
2024-03-27T00:55:42+00:00,5652,6.79,4.69,1735.24,,,,
2024-03-27T00:55:43+00:00,5653,21.83,22.73,593.05,,,,
2024-03-27T00:55:45+00:00,5654,14.69,6.49,1518.21,,,,
2024-03-27T00:55:46+00:00,5655,-12.74,78.37,996.12,,,,
2024-03-27T00:55:48+00:00,5656,42.74,13.21,1903.68,,,,
2024-03-27T00:55:49+00:00,5657,23.19,61.09,1653.77,,,,
2024-03-27T00:55:50+00:00,5658,15.49,85.28,1621.66,,,,
2024-03-27T00:55:51+00:00,5659,-11.66,99.79,1284.17,,,,
2024-03-27T00:55:53+00:00,5660,-39.31,20.68,1381.38,,,,
2024-03-27T00:55:54+00:00,5661,-10.81,78.59,1242.42,,,,
2024-03-27T00:55:55+00:00,5662,41.03,35.39,1257.75,,,,
2024-03-27T00:55:56+00:00,5663,-12.9,98.43,305.23,,,,
2024-03-27T00:55:57+00:00,5664,-24.66,51.0,1526.48,,,,
2024-03-27T00:55:58+00:00,5665,22.54,22.29,346.04,,,,
2024-03-27T00:55:59+00:00,5666,3.39,7.13,1269.03,,,,
2024-03-27T00:56:00+00:00,5667,-25.47,1.35,476.05,,,,
2024-03-27T00:56:02+00:00,5668,-21.18,71.64,1764.29,,,,
2024-03-27T00:56:03+00:00,5669,-43.81,76.96,1875.79,,,,
2024-03-27T00:56:04+00:00,5670,23.34,21.7,1227.38,,,,
2024-03-27T00:56:05+00:00,5671,7.27,73.23,824.86,,,,
2024-03-27T00:56:06+00:00,5672,-32.91,77.71,570.24,,,,
2024-03-27T00:56:07+00:00,5673,49.53,2.63,320.52,,,,
2024-03-27T00:56:08+00:00,5674,-7.68,7.65,960.58,,,,
2024-03-27T00:56:09+00:00,5675,-41.74,49.79,420.36,,,,
2024-03-27T00:56:10+00:00,5676,-34.53,79.72,687.38,,,,
2024-03-27T00:56:11+00:00,5677,0.68,83.45,608.38,,,,
2024-03-27T00:56:12+00:00,5678,-24.21,52.68,995.22,,,,
2024-03-27T00:56:13+00:00,5679,-23.56,94.33,848.63,,,,
2024-03-27T00:56:14+00:00,5680,-25.04,72.7,1666.57,,,,
2024-03-27T00:56:15+00:00,5681,36.95,15.74,1507.73,,,,
2024-03-27T00:56:16+00:00,5682,-36.41,85.59,936.28,,,,
2024-03-27T00:56:17+00:00,5683,-31.01,42.75,1493.01,,,,
2024-03-27T00:56:18+00:00,5684,-28.09,74.92,806.55,,,,
2024-03-27T00:56:19+00:00,5685,-39.62,56.29,1262.08,,,,
2024-03-27T00:56:20+00:00,5686,2.4,65.59,1664.89,,,,
2024-03-27T00:56:21+00:00,5687,41.88,60.18,671.64,,,,
2024-03-27T00:56:22+00:00,5688,-13.57,76.04,816.54,,,,
2024-03-27T00:56:23+00:00,5689,-25.25,30.36,932.2,,,,
2024-03-27T00:56:24+00:00,5690,-38.9,42.8,1236.17,,,,
2024-03-27T00:56:25+00:00,5691,14.77,70.78,1537.94,,,,
2024-03-27T00:56:26+00:00,5692,-6.22,56.55,711.63,,,,
2024-03-27T00:56:27+00:00,5693,30.83,89.13,1425.77,,,,
2024-03-27T00:56:28+00:00,5694,5.83,7.94,1491.99,,,,
2024-03-27T00:56:29+00:00,5695,-10.8,55.33,771.25,,,,
2024-03-27T00:56:30+00:00,5696,-44.04,69.01,308.3,,,,
2024-03-27T00:56:31+00:00,5697,8.21,48.78,382.6,,,,
